start_latitude,start_longitude,end_latitude,end_longitude,segment_end_condition,segment_type,speed_limit,weather_group,distance,heading,elevation,grade,road_incline_angle,sine_road_incline_angle,gravity,gravity_times_sine_road_incline_angle
-16.7763102,133.4306055,-16.7809291,133.4307002,max_length,race,36.11111,6.963079,513.7,3.1219577,239.0,0.0119444,0.6843312,0.0119435,9.7772557,0.1167747
-16.7809291,133.4307002,-16.785607,133.4304305,max_length,race,36.11111,6.9604914,520.95,-3.0864577,243.0,0.0007937,0.0454757,0.0007937,9.7771346,0.0077601
-16.785607,133.4304305,-16.7902145,133.430171,max_length,race,36.11111,6.9578903,513.07,-3.0877318,242.0,-0.0046221,-0.2648249,-0.0046221,9.7771678,-0.045191
-16.7902145,133.430171,-16.7948181,133.4299043,max_length,race,36.11111,6.9552793,512.68,-3.0861959,240.5,0.0018086,0.103625,0.0018086,9.7772163,0.0176831
-16.7948181,133.4299043,-16.799149,133.4296569,max_length,race,36.11111,6.9527213,482.29,-3.0869638,242.0,0.0023475,0.1345016,0.0023475,9.7771723,0.0229519
-16.799149,133.4296569,-16.80314,133.4294356,max_length,race,36.11111,6.9503186,444.4,-3.0885521,243.0,0.0007475,0.0428286,0.0007475,9.7771435,0.0073084
-16.80314,133.4294356,-16.8070602,133.4292061,max_length,race,36.11111,6.9480196,436.59,-3.0856025,243.5,0.0024756,0.1418411,0.0024756,9.77713,0.0242043
-16.8070602,133.4292061,-16.8109208,133.4289826,max_length,race,36.11111,6.9457467,429.94,-3.0862308,245.0,0.0001802,0.0103247,0.0001802,9.7770857,0.0017618
-16.8109208,133.4289826,-16.8145336,133.4287703,max_length,race,36.11111,6.9435538,402.36,-3.0853931,246.5,0.001457,0.0834799,0.001457,9.7770413,0.0142451
-16.8145336,133.4287703,-16.8188679,133.4285232,max_length,race,36.11111,6.941213,482.67,-3.0870686,247.5,0.000202,0.0115737,0.000202,9.7770124,0.001975
-16.8188679,133.4285232,-16.8235452,133.4282592,max_length,race,36.11111,6.9385498,520.85,-3.0876096,246.0,-0.0037035,-0.2121939,-0.0037035,9.7770609,-0.0362093
-16.8235452,133.4282592,-16.8281528,133.4279989,max_length,race,36.11111,6.9357987,513.09,-3.0875747,243.0,-0.0064449,-0.3692605,-0.0064448,9.7771558,-0.0630118
-16.8281528,133.4279989,-16.8327638,133.4277362,max_length,race,36.11111,6.9330625,513.48,-3.0871209,241.0,-0.0040748,-0.2334676,-0.0040748,9.7772199,-0.0398402
-16.8327638,133.4277362,-16.8373747,133.4274708,max_length,race,36.11111,6.9303231,513.49,-3.0865624,239.5,-0.0029269,-0.1676985,-0.0029269,9.7772685,-0.0286171
-16.8373747,133.4274708,-16.8419833,133.4272057,max_length,race,36.11111,6.9275841,513.23,-3.0865973,236.5,-0.001436,-0.0822767,-0.001436,9.7773633,-0.0140403
-16.8419833,133.4272057,-16.8465959,133.4269463,max_length,race,36.11111,6.9248459,513.64,-3.0878191,236.0,0.000456,0.0261269,0.000456,9.7773811,0.0044585
-16.8465959,133.4269463,-16.851206,133.4266799,max_length,race,36.11111,6.9221107,513.4,-3.0863355,236.5,0.0008318,0.0476586,0.0008318,9.777368,0.0081328
-16.851206,133.4266799,-16.8558153,133.4264123,max_length,race,36.11111,6.9193817,513.32,-3.0860912,238.0,0.0054638,0.3130496,0.0054637,9.777324,0.0534204
-16.8558153,133.4264123,-16.8604323,133.4261335,max_length,race,36.11111,6.9166575,514.24,-3.0838746,242.0,0.0055193,0.3162294,0.0055192,9.7772028,0.0539623
-16.8604323,133.4261335,-16.8650389,133.4258655,max_length,race,36.11111,6.9139419,513.02,-3.085969,243.0,0.0025222,0.1445111,0.0025222,9.7771743,0.02466
-16.8650389,133.4258655,-16.8697151,133.4255921,max_length,race,36.11111,6.9112181,520.78,-3.0857072,244.0,0.0035762,0.2049003,0.0035762,9.7771458,0.034965
-16.8697151,133.4255921,-16.8743273,133.4253231,max_length,race,36.11111,6.9085033,513.65,-3.0858468,247.0,0.003262,0.1868982,0.003262,9.7770555,0.0318928
-16.8743273,133.4253231,-16.8788963,133.4250637,max_length,race,36.11111,6.9058311,508.8,-3.0873129,249.0,0.0033343,0.1910406,0.0033343,9.7769961,0.0325994
-16.8788963,133.4250637,-16.883439,133.4248029,max_length,race,36.11111,6.9031915,505.89,-3.0867195,251.0,0.0020936,0.1199543,0.0020936,9.7769366,0.020469
-16.883439,133.4248029,-16.8879794,133.4245431,max_length,race,36.11111,6.9005733,505.63,-3.086894,251.0,0.0019675,0.1127293,0.0019675,9.7769389,0.0192361
-16.8879794,133.4245431,-16.8925187,133.4242872,max_length,race,36.11111,6.89797,505.48,-3.0876969,251.0,0.0018703,0.1071602,0.0018703,9.7769412,0.0182858
-16.8925187,133.4242872,-16.8970623,133.4240306,max_length,race,36.11111,6.8953804,505.96,-3.0876096,253.0,0.001067,0.0611346,0.001067,9.7768818,0.0104319
-16.8970623,133.4240306,-16.9016031,133.4237743,max_length,race,36.11111,6.8928057,505.65,-3.0876445,254.0,-0.0007966,-0.0456418,-0.0007966,9.7768532,-0.0077882
-16.9016031,133.4237743,-16.9062106,133.4235238,max_length,race,36.11111,6.8902289,513.02,-3.0896167,253.5,-0.0015193,-0.0870494,-0.0015193,9.7768709,-0.014854
-16.9062106,133.4235238,-16.9107472,133.4232576,max_length,race,36.11111,6.8876702,505.24,-3.0855152,251.0,-0.0061901,-0.3546621,-0.00619,9.7769503,-0.0605193
-16.9107472,133.4232576,-16.9177254,133.4228517,speed_limit_change,race,36.11111,7.1165422,777.14,-3.0860039,246.5,-0.004494,-0.2574855,-0.004494,9.7770921,-0.0439383
-16.9177254,133.4228517,-16.9216133,133.4226718,max_length,race,27.77778,7.123068,432.74,-3.0973486,243.5,-0.0003836,-0.0219787,-0.0003836,9.7771874,-0.0037505
-16.9216133,133.4226718,-16.9254197,133.4232092,max_length,race,27.77778,7.1278546,427.1,3.0073419,243.0,0.0007655,0.0438599,0.0007655,9.7772048,0.0074845
-16.9254197,133.4232092,-16.9292506,133.4238607,speed_limit_change,race,27.77778,7.132755,431.58,2.9803068,242.0,-0.0073302,-0.419982,-0.00733,9.7772376,-0.0716672
-16.9292506,133.4238607,-16.9333424,133.4245641,max_length,race,36.11111,7.137962,461.1,2.9785964,242.0,0.0020967,0.1201319,0.0020967,9.7772395,0.0204999
-16.9333424,133.4245641,-16.9378406,133.4253319,max_length,race,36.11111,7.1437434,506.8,2.9797308,244.5,0.0005659,0.0324237,0.0005659,9.7771646,0.0055329
-16.9378406,133.4253319,-16.9423947,133.4261158,max_length,race,36.11111,7.1499889,513.21,2.9784044,244.0,-0.0019655,-0.1126147,-0.0019655,9.7771823,-0.0192171
-16.9423947,133.4261158,-16.9468875,133.4268899,max_length,race,36.11111,7.1563878,506.32,2.9782473,242.0,0.00082,0.0469825,0.00082,9.7772463,0.0080173
-16.9468875,133.4268899,-16.9513764,133.4276641,max_length,race,36.11111,7.1628956,505.89,2.9780902,242.0,0.0003682,0.0210963,0.0003682,9.7772485,0.0036
-16.9513764,133.4276641,-16.9558677,133.4284381,max_length,race,36.11111,7.1695564,506.15,2.9782124,243.5,0.0007055,0.0404222,0.0007055,9.7772045,0.0068978
-16.9558677,133.4284381,-16.9603649,133.429205,max_length,race,36.11111,7.1763763,506.67,2.9799054,244.5,0.0029934,0.1715087,0.0029934,9.7771759,0.029267
-16.9603649,133.429205,-16.9648624,133.4299778,max_length,race,36.11111,7.183354,506.81,2.9787011,245.5,0.0016955,0.0971449,0.0016955,9.7771473,0.0165772
-16.9648624,133.4299778,-16.9693493,133.4307526,max_length,race,36.11111,7.1904764,505.68,2.9779157,244.5,-0.0059398,-0.3403215,-0.0059397,9.7771804,-0.0580735
-16.9693493,133.4307526,-16.973841,133.4315266,max_length,race,36.11111,7.1977452,506.19,2.9782473,241.5,-0.0020606,-0.1180635,-0.0020606,9.7772752,-0.0201471
-16.973841,133.4315266,-16.978332,133.4322981,max_length,race,36.11111,7.2051666,506.07,2.9787534,241.5,-0.0010147,-0.058138,-0.0010147,9.7772775,-0.009921
-16.978332,133.4322981,-16.9828241,133.4330701,max_length,race,36.11111,7.2127361,506.2,2.9786836,241.0,-0.0001194,-0.0068411,-0.0001194,9.7772952,-0.0011674
-16.9828241,133.4330701,-16.987319,133.4338414,max_length,race,36.11111,7.2204553,506.5,2.978928,240.5,6.6e-05,0.0037815,6.6e-05,9.7773129,0.0006453
-16.987319,133.4338414,-16.9918776,133.4346266,max_length,race,36.11111,7.228378,513.72,2.9783346,240.0,0.0002887,0.0165413,0.0002887,9.7773306,0.0028227
-16.9918776,133.4346266,-16.9963656,133.4353953,max_length,race,36.11111,7.2364388,505.69,2.9792421,240.5,0.0011209,0.0642228,0.0011209,9.7773175,0.0109594
-16.9963656,133.4353953,-17.0008639,133.4361674,max_length,race,36.11111,7.2445861,506.88,2.9788931,242.5,0.0067471,0.3865745,0.0067469,9.777258,0.0659662
-17.0008639,133.4361674,-17.0053624,133.4369368,max_length,race,36.11111,7.2528805,506.86,2.979469,243.0,0.001918,0.1098932,0.001918,9.7772448,0.0187528
-17.0053624,133.4369368,-17.0098528,133.4377159,max_length,race,36.11111,7.2613031,506.14,2.9771826,242.5,-0.0028805,-0.16504,-0.0028805,9.7772625,-0.0281634
-17.0098528,133.4377159,-17.0143422,133.4384816,max_length,race,36.11111,7.2698485,505.79,2.9799228,241.0,-0.0032931,-0.18868,-0.0032931,9.7773111,-0.0321977
-17.0143422,133.4384816,-17.0188364,133.4392506,max_length,race,36.11111,7.2785247,506.38,2.9794167,241.0,-0.0013446,-0.0770399,-0.0013446,9.7773134,-0.0131466
-17.0188364,133.4392506,-17.0233236,133.440027,max_length,race,36.11111,7.2873247,505.74,2.9776364,241.0,-0.0009907,-0.0567629,-0.0009907,9.7773156,-0.0096864
-17.0233236,133.440027,-17.0278205,133.4407976,max_length,race,36.11111,7.2962486,506.7,2.9791898,241.0,0.0044886,0.2571761,0.0044886,9.7773179,0.0438865
-17.0278205,133.4407976,-17.0323164,133.4415687,max_length,race,36.11111,7.3052979,506.6,2.9790501,243.0,0.0051163,0.2931398,0.0051162,9.7772584,0.0500224
-17.0323164,133.4415687,-17.0368105,133.4423423,max_length,race,36.11111,7.3144581,506.44,2.9784742,244.5,0.0014025,0.0803573,0.0014025,9.7772144,0.0137125
-17.0368105,133.4423423,-17.0413704,133.4431276,max_length,race,36.11111,7.3237941,513.87,2.9784044,245.0,0.0004098,0.0234798,0.0004098,9.7772013,0.0040067
-17.0413704,133.4431276,-17.0458633,133.4438996,max_length,race,36.11111,7.3332347,506.28,2.9787709,245.0,-0.0020172,-0.1155769,-0.0020172,9.7772036,-0.0197226
-17.0458633,133.4438996,-17.0503561,133.4446661,max_length,race,36.11111,7.3427045,506.18,2.9799054,243.5,-0.0007573,-0.0433901,-0.0007573,9.7772521,-0.0074043
-17.0503561,133.4446661,-17.0548515,133.4454355,max_length,race,36.11111,7.3522713,506.51,2.9793992,241.5,-0.0007004,-0.04013,-0.0007004,9.7773161,-0.006848
-17.0548515,133.4454355,-17.0593464,133.4462107,max_length,race,36.11111,7.3619312,506.56,2.9781949,242.5,-0.004112,-0.2355989,-0.004112,9.7772875,-0.0402042
-17.0593464,133.4462107,-17.0638326,133.4469823,max_length,race,36.11111,7.371666,505.54,2.9786313,242.0,-0.0052039,-0.2981588,-0.0052038,9.7773052,-0.0508791
-17.0638326,133.4469823,-17.0683236,133.4477606,max_length,race,36.11111,7.3814761,506.18,2.9774095,240.5,-0.0006302,-0.0361078,-0.0006302,9.7773538,-0.0061617
-17.0683236,133.4477606,-17.0728185,133.4485298,max_length,race,36.11111,7.3913686,506.45,2.9794341,238.5,-0.0016989,-0.0973397,-0.0016989,9.7774178,-0.0166109
-17.0728185,133.4485298,-17.0773097,133.4493103,max_length,race,36.11111,7.4013293,506.24,2.9769732,236.0,-0.003517,-0.2015084,-0.003517,9.7774972,-0.0343875
-17.0773097,133.4493103,-17.0818031,133.450087,max_length,race,36.11111,7.4113513,506.42,2.9778459,236.5,2.14e-05,0.0012261,2.14e-05,9.7774841,0.0002092
-17.0818031,133.450087,-17.0862977,133.450864,max_length,race,36.11111,7.4214325,506.55,2.9778284,237.0,-0.0037725,-0.2161473,-0.0037725,9.7774709,-0.0368855
-17.0862977,133.450864,-17.0908522,133.4516474,max_length,race,36.11111,7.431632,513.24,2.9786487,236.5,-0.0044331,-0.2539963,-0.0044331,9.7774886,-0.0433446
-17.0908522,133.4516474,-17.0953452,133.4524191,max_length,race,36.11111,7.4418732,506.29,2.9788756,233.5,-0.0018704,-0.1071659,-0.0018704,9.7775835,-0.018288
-17.0953452,133.4524191,-17.0998392,133.4531954,max_length,race,36.11111,7.4520837,506.48,2.977968,231.0,-0.0006607,-0.0378553,-0.0006607,9.7776629,-0.0064601
-17.0998392,133.4531954,-17.1043303,133.4539664,max_length,race,36.11111,7.4623227,506.07,2.9789629,232.5,-0.0001501,-0.0086001,-0.0001501,9.7776189,-0.0014676
-17.1043303,133.4539664,-17.1088218,133.4547384,max_length,race,36.11111,7.4725827,506.13,2.9787709,232.5,0.0003667,0.0210104,0.0003667,9.7776212,0.0035855
-17.1088218,133.4547384,-17.1133137,133.4555108,max_length,race,36.11111,7.4828617,506.18,2.9787011,233.5,0.0070118,0.40174,0.0070116,9.7775926,0.0685566
-17.1133137,133.4555108,-17.11782,133.4562856,max_length,race,36.11111,7.493169,507.8,2.978736,238.0,0.0006653,0.0381189,0.0006653,9.777456,0.0065049
-17.11782,133.4562856,-17.1223036,133.4570575,max_length,race,36.11111,7.5034717,505.26,2.9785265,236.5,-0.0112815,-0.6463549,-0.0112808,9.7775046,-0.1102981
-17.1223036,133.4570575,-17.1267944,133.4578273,max_length,race,36.11111,7.5137545,506.01,2.9792247,231.0,-0.004241,-0.2429899,-0.004241,9.7776766,-0.0414671
-17.1267944,133.4578273,-17.1312875,133.458604,max_length,race,36.11111,7.5240404,506.38,2.9778808,229.0,-0.0009854,-0.0564592,-0.0009854,9.7777406,-0.009635
-17.1312875,133.458604,-17.1358418,133.4593854,max_length,race,36.11111,7.534384,513.18,2.979085,227.5,-0.0024274,-0.1390795,-0.0024274,9.7777892,-0.0237346
-17.1358418,133.4593854,-17.1403341,133.4601674,max_length,race,36.11111,7.5447058,506.38,2.9767638,225.5,-0.0011275,-0.064601,-0.0011275,9.7778532,-0.0110245
-17.1403341,133.4601674,-17.1448274,133.4609356,max_length,race,36.11111,7.5549295,506.26,2.979661,227.0,-0.0016339,-0.0936155,-0.0016339,9.7778092,-0.015976
-17.1448274,133.4609356,-17.1493204,133.4617109,max_length,race,36.11111,7.5651186,506.34,2.9781775,227.0,-0.0010681,-0.0611976,-0.0010681,9.7778115,-0.0104437
-17.1493204,133.4617109,-17.153813,133.4624827,max_length,race,36.11111,7.5752667,506.24,2.9788931,224.5,-0.0013826,-0.0792171,-0.0013826,9.7778909,-0.0135189
-17.153813,133.4624827,-17.158304,133.463257,max_length,race,36.11111,7.5853656,506.11,2.9783171,223.5,-0.0011364,-0.0651109,-0.0011364,9.7779241,-0.0111116
-17.158304,133.463257,-17.1627934,133.4640321,max_length,race,36.11111,7.5954084,505.95,2.9781077,223.5,5.82e-05,0.0033346,5.82e-05,9.7779263,0.0005691
-17.1627934,133.4640321,-17.1672921,133.4648041,max_length,race,36.11111,7.6054001,506.91,2.979085,223.0,0.0010331,0.0591922,0.0010331,9.7779441,0.0101016
-17.1672921,133.4648041,-17.1717861,133.4655704,max_length,race,36.11111,7.6153302,506.3,2.9800973,222.5,-0.0023006,-0.1318144,-0.0023006,9.7779618,-0.0224952
-17.1717861,133.4655704,-17.1762792,133.46635,max_length,race,36.11111,7.6251846,506.43,2.9773223,225.0,-0.0013148,-0.0753324,-0.0013148,9.7778869,-0.012856
-17.1762792,133.46635,-17.1807303,133.4671133,max_length,race,36.11111,7.6349166,501.54,2.9792072,224.5,-0.0037654,-0.2157405,-0.0037654,9.7779046,-0.0368177
-17.1807303,133.4671133,-17.1851542,133.4678716,max_length,race,36.11111,7.6444915,498.47,2.979277,222.0,-0.0002961,-0.0169653,-0.0002961,9.777984,-0.0028953
-17.1851542,133.4678716,-17.1896401,133.4686406,max_length,race,36.11111,7.6540184,505.45,2.9792596,221.0,0.0008528,0.0488618,0.0008528,9.7780172,0.0083387
-17.1896401,133.4686406,-17.1940686,133.4694008,max_length,race,36.11111,7.6634594,499.0,2.9790501,220.5,0.0006904,0.039557,0.0006904,9.7780349,0.0067508
-17.1940686,133.4694008,-17.1984955,133.4701575,max_length,race,36.11111,7.6727428,498.77,2.9797308,221.0,0.0002655,0.015212,0.0002655,9.7780217,0.0025961
-17.1984955,133.4701575,-17.2029355,133.4708326,max_length,race,36.11111,7.6819259,498.89,2.9973586,221.5,-0.0006038,-0.0345952,-0.0006038,9.7780085,-0.005904
-17.2029355,133.4708326,-17.2074051,133.4711595,max_length,race,36.11111,7.6909837,498.21,3.0718493,221.0,-0.0014107,-0.0808271,-0.0014107,9.7780262,-0.0137939
-17.2074051,133.4711595,-17.2118798,133.4711016,max_length,race,36.11111,7.6998586,497.6,-3.1292357,219.5,-0.0017155,-0.0982908,-0.0017155,9.7780748,-0.0167743
-17.2118798,133.4711016,-17.2162809,133.4706669,max_length,race,36.11111,7.7084424,491.55,-3.0475194,219.0,-0.0020099,-0.1151586,-0.0020099,9.7780925,-0.019653
-17.2162809,133.4706669,-17.2206283,133.4698698,max_length,race,36.11111,7.7166815,490.77,-2.9682116,217.5,-0.0047223,-0.2705658,-0.0047222,9.778141,-0.0461743
-17.2206283,133.4698698,-17.2248984,133.4687059,max_length,race,36.11111,7.7245753,490.64,-2.8868968,215.5,-0.004655,-0.2667099,-0.0046549,9.7782049,-0.0455166
-17.2248984,133.4687059,-17.2290603,133.4671886,max_length,race,36.11111,7.7320753,490.04,-2.8065069,213.5,-0.0024978,-0.1431131,-0.0024978,9.7782688,-0.0244242
-17.2290603,133.4671886,-17.2331426,133.4652919,max_length,race,36.11111,7.7391799,496.62,-2.7239354,211.5,-0.000377,-0.0216005,-0.000377,9.7783326,-0.0036864
-17.2331426,133.4652919,-17.2370392,133.46313,max_length,race,36.11111,7.7458344,490.36,-2.6543142,210.5,0.0001559,0.0089324,0.0001559,9.7783655,0.0015244
-17.2370392,133.46313,-17.2409107,133.4609262,max_length,race,36.11111,7.7521441,490.0,-2.6436328,210.5,0.0003986,0.0228381,0.0003986,9.7783675,0.0038977
-17.2409107,133.4609262,-17.2448452,133.4588316,max_length,race,36.11111,7.7583908,490.8,-2.6712264,210.5,0.0002174,0.0124561,0.0002174,9.7783695,0.0021258
-17.2448452,133.4588316,-17.2489212,133.4570747,max_length,race,36.11111,7.7647763,490.13,-2.7510927,211.0,-0.0002394,-0.0137166,-0.0002394,9.7783561,-0.0023409
-17.2489212,133.4570747,-17.2531242,133.4556691,max_length,race,36.11111,7.7713865,490.61,-2.8324599,212.0,-0.0002987,-0.0171142,-0.0002987,9.7783273,-0.0029208
-17.2531242,133.4556691,-17.2574209,133.4546279,max_length,race,36.11111,7.7781758,490.4,-2.9141763,210.5,0.0008592,0.0492285,0.0008592,9.7783758,0.0084016
-17.2574209,133.4546279,-17.2618089,133.453691,max_length,race,36.11111,7.7850658,497.96,-2.9404609,208.0,0.0001271,0.0072823,0.0001271,9.7784552,0.0012428
-17.2618089,133.453691,-17.266269,133.4527351,max_length,race,36.11111,7.7919681,506.22,-2.9397104,209.0,0.0003263,0.0186956,0.0003263,9.7784266,0.0031907
-17.266269,133.4527351,-17.2707241,133.4517828,max_length,race,36.11111,7.7987812,505.6,-2.940234,212.0,0.0001842,0.0105539,0.0001842,9.7783363,0.0018012
-17.2707241,133.4517828,-17.2751826,133.4508324,max_length,race,36.11111,7.8054508,505.93,-2.9407925,215.0,0.0097978,0.5613546,0.0097973,9.778246,0.0958004
-17.2751826,133.4508324,-17.2797148,133.4498642,max_length,race,36.11111,7.8120322,514.34,-2.9403736,222.0,0.0166542,0.9541272,0.0166519,9.7780323,0.1628228
-17.2797148,133.4498642,-17.2841756,133.4489119,max_length,race,36.11111,7.8184677,506.22,-2.9405133,228.0,0.0117388,0.6725528,0.011738,9.7778494,0.1147724
-17.2841756,133.4489119,-17.2886482,133.4479586,max_length,race,36.11111,7.8247143,507.53,-2.9408274,233.5,0.0105373,0.6037205,0.0105367,9.7776819,0.1030245
-17.2886482,133.4479586,-17.2931051,133.4469993,max_length,race,36.11111,7.8308104,505.94,-2.9389076,238.5,0.001409,0.0807297,0.001409,9.7775299,0.0137765
-17.2931051,133.4469993,-17.2975711,133.4460489,max_length,race,36.11111,7.8367557,506.74,-2.9411416,239.0,0.0030181,0.1729239,0.0030181,9.7775168,0.0295095
-17.2975711,133.4460489,-17.302024,133.4450948,max_length,race,36.11111,7.8425527,505.39,-2.9398151,239.0,-0.0007946,-0.0455272,-0.0007946,9.7775191,-0.0077692
-17.302024,133.4450948,-17.3065215,133.4443716,max_length,race,36.11111,7.8482627,505.96,-2.9892603,241.5,0.0045438,0.2603388,0.0045438,9.7774442,0.0444268
-17.3065215,133.4443716,-17.3110551,133.4438202,max_length,race,36.11111,7.8539465,507.5,-3.0259995,244.0,0.0045021,0.2579496,0.0045021,9.7773694,0.0440187
-17.3110551,133.4438202,-17.315577,133.4432646,max_length,race,36.11111,7.8595253,506.26,-3.0248301,243.5,-0.0067882,-0.3889292,-0.006788,9.7773871,-0.0663689
-17.315577,133.4432646,-17.3200883,133.4427101,max_length,race,36.11111,7.8649409,505.08,-3.0247952,239.5,-0.0077095,-0.4417131,-0.0077093,9.7775129,-0.0753778
-17.3200883,133.4427101,-17.3246091,133.4421565,max_length,race,36.11111,7.8702084,506.11,-3.0252141,236.0,0.002871,0.1644957,0.002871,9.7776232,0.0280716
-17.3246091,133.4421565,-17.3292003,133.4415908,max_length,race,36.11111,7.8753733,514.04,-3.024516,237.5,0.0049502,0.2836233,0.0049501,9.7775793,0.0484
-17.3292003,133.4415908,-17.3337229,133.441034,max_length,race,36.11111,7.88039,506.35,-3.0246032,241.0,0.0005141,0.0294558,0.0005141,9.7774736,0.0050266
-17.3337229,133.441034,-17.3382456,133.4404781,max_length,race,36.11111,7.8852231,506.35,-3.0247952,242.5,0.0013872,0.0794807,0.0013872,9.7774296,0.0135633
-17.3382456,133.4404781,-17.3427705,133.4399172,max_length,race,36.11111,7.8899124,506.66,-3.0238178,242.5,0.0009223,0.0528439,0.0009223,9.7774319,0.0090177
-17.3427705,133.4399172,-17.3472901,133.4393509,max_length,race,36.11111,7.894455,506.14,-3.0225612,241.0,-0.0048043,-0.275264,-0.0048042,9.7774805,-0.046973
-17.3472901,133.4393509,-17.3518069,133.4387982,max_length,race,36.11111,7.8988531,505.66,-3.0253188,238.0,-0.0034698,-0.1988041,-0.0034698,9.7775754,-0.0339262
-17.3518069,133.4387982,-17.3563323,133.4382407,max_length,race,36.11111,7.9031154,506.67,-3.0245509,235.0,-0.0018192,-0.1042324,-0.0018192,9.7776703,-0.0177875
-17.3563323,133.4382407,-17.3608751,133.4378849,max_length,race,36.11111,7.9072846,506.55,-3.0669798,233.0,-0.0081429,-0.4665435,-0.0081426,9.7777344,-0.0796162
